[2019-08-11 19:13:50] CProxy CheckBad PacketWarning fd:232 packet_per_sec:4.7 debug:{[3001]=1,[14003]=46}
[2019-08-11 19:14:00] CProxy CheckBad PacketWarning fd:232 packet_per_sec:5.7 debug:{[3001]=1,[14003]=56}
[2019-08-11 19:14:20] CProxy CheckBad PacketWarning fd:232 packet_per_sec:5.1 debug:{[3001]=1,[14003]=50}
[2019-08-11 19:14:30] CProxy CheckBad PacketWarning fd:232 packet_per_sec:4.3 debug:{[3004]=1,[3001]=1,[14003]=41}
[2019-08-11 19:14:40] CProxy CheckBad PacketWarning fd:232 packet_per_sec:5.2 debug:{[3001]=1,[14003]=51}
[2019-08-11 19:15:20] CProxy CheckBad PacketWarning fd:232 packet_per_sec:5.3 debug:{[3001]=1,[14003]=52}
[2019-08-11 19:15:30] CProxy CheckBad PacketWarning fd:232 packet_per_sec:5.3 debug:{[3004]=1,[3001]=1,[14003]=51}
[2019-08-11 19:16:30] CProxy CheckBad PacketWarning fd:232 packet_per_sec:4.9 debug:{[3004]=1,[3001]=1,[14003]=47}
[2019-08-11 19:48:20] CProxy CheckBad PacketWarning fd:233 packet_per_sec:4.0 debug:{[3001]=3,[2005]=33,[7001]=2,[3007]=2}
[2019-08-11 21:12:00] CProxy CheckBad PacketWarning fd:239 packet_per_sec:4.0 debug:{[3001]=1,[14003]=39}
[2019-08-11 21:12:30] CProxy CheckBad PacketWarning fd:239 packet_per_sec:5.0 debug:{[3001]=1,[14003]=49}
[2019-08-11 21:13:30] CProxy CheckBad PacketWarning fd:239 packet_per_sec:4.2 debug:{[3001]=1,[14003]=41}
[2019-08-11 22:08:20] CProxy CheckBad PacketWarning fd:249 packet_per_sec:4.4 debug:{[14001]=1,[3001]=1,[14002]=21,[3007]=21}
[2019-08-11 22:46:10] CProxy CheckBad PacketWarning fd:250 packet_per_sec:7.5 debug:{[3001]=1,[6018]=37,[3007]=37}
[2019-08-11 22:56:30] CProxy CheckBad PacketWarning fd:250 packet_per_sec:5.0 debug:{[23001]=7,[23002]=6,[23003]=12,[3001]=1,[6021]=7,[6005]=2,[3007]=15}
[2019-08-12 00:36:00] CProxy CheckBad PacketWarning fd:259 packet_per_sec:6.1 debug:{[7001]=14,[3002]=20,[2005]=12,[3001]=1,[3007]=14}
[2019-08-12 00:44:10] CProxy CheckBad PacketWarning fd:258 packet_per_sec:4.0 debug:{[3007]=18,[3001]=1,[20006]=18,[5039]=3}
[2019-08-12 01:11:00] CProxy CheckBad PacketWarning fd:260 packet_per_sec:4.3 debug:{[23001]=6,[23002]=6,[23003]=12,[6021]=6,[3001]=1,[3007]=12}
[2019-08-12 01:13:30] CProxy CheckBad PacketWarning fd:260 packet_per_sec:4.4 debug:{[3001]=1,[7002]=6,[3003]=2,[2005]=9,[7001]=13,[3007]=13}
